    0.14628E+03   -0.17277E+02    0.13739E+02    0.11380E+01
    0.28526E+03   -0.29233E+02    0.13969E+02    0.11452E+01
    0.43583E+02   -0.29559E+02    0.78976E+01    0.89749E+00
   -0.24366E+02   -0.82781E+02    0.13722E+02    0.11374E+01
    0.26213E+03   -0.23754E+03    0.13981E+02    0.11455E+01
   -0.14977E+02   -0.89177E+01    0.13728E+02    0.11376E+01
    0.85976E+02   -0.71599E+02    0.12950E+02    0.11123E+01
    0.44786E+03   -0.43059E+02    0.13991E+02    0.11459E+01
    0.29302E+03   -0.26329E+02    0.13971E+02    0.11452E+01
    0.68818E+02   -0.20223E+02    0.63440E+01    0.80237E+00
    0.26092E+03   -0.21790E+03    0.13976E+02    0.11454E+01
    0.14921E+03   -0.52797E+02    0.13551E+02    0.11320E+01
    0.80814E+02   -0.70256E+02    0.12817E+02    0.11078E+01
   -0.10361E+02   -0.45187E+02    0.12970E+02    0.11129E+01
    0.68886E+02   -0.17031E+02    0.75520E+01    0.87806E+00
    0.17073E+03   -0.14204E+02    0.13846E+02    0.11413E+01
    0.15022E+03   -0.58189E+02    0.13547E+02    0.11318E+01
    0.18148E+02   -0.42030E+02    0.11735E+02    0.10695E+01
   -0.50510E+03   -0.59006E+02    0.14006E+02    0.11463E+01
    0.36019E+03   -0.33392E+03    0.13991E+02    0.11459E+01
    0.81229E+02   -0.21037E+02    0.81026E+01    0.90862E+00
    0.73613E+02   -0.35092E+02    0.90985E+01    0.95897E+00
    0.38137E+03   -0.31494E+03    0.13992E+02    0.11459E+01
    0.27581E+03   -0.86073E+02    0.13954E+02    0.11447E+01
    0.12052E+03   -0.24594E+03    0.13955E+02    0.11447E+01
   -0.14668E+02   -0.54436E+01    0.13558E+02    0.11322E+01
   -0.50617E+03   -0.17648E+03    0.14008E+02    0.11464E+01
    0.18631E+03   -0.27696E+03    0.13976E+02    0.11454E+01
    0.82904E+02   -0.20899E+02    0.81866E+01    0.91310E+00
    0.99277E+02   -0.59275E+02    0.12747E+02    0.11054E+01
   -0.15376E+02   -0.77725E+01    0.13701E+02    0.11368E+01
   -0.15415E+03   -0.82058E+02    0.13980E+02    0.11455E+01
   -0.64918E+02   -0.24479E+02    0.13859E+02    0.11417E+01
    0.74087E+02   -0.81280E+02    0.13154E+02    0.11191E+01
    0.26624E+03   -0.79662E+02    0.13949E+02    0.11445E+01
    0.73627E+02   -0.37902E+02    0.95994E+01    0.98224E+00
    0.94849E+02   -0.19051E+02    0.10928E+02    0.10386E+01
    0.79168E+02   -0.18320E+03    0.13913E+02    0.11434E+01
   -0.35294E+02   -0.10374E+03    0.13846E+02    0.11413E+01
   -0.14388E+03   -0.75532E+02    0.13976E+02    0.11454E+01
    0.53950E+02   -0.22302E+02    0.69773E+01    0.84369E+00
    0.14852E+02   -0.14488E+02    0.14050E+02    0.11477E+01
    0.65868E+02   -0.17455E+02    0.77360E+01    0.88852E+00
    0.62664E+02   -0.22335E+02    0.62979E+01    0.79920E+00
    0.62929E+02   -0.20827E+02    0.68711E+01    0.83703E+00
    0.40536E+02   -0.16334E+02    0.99779E+01    0.99904E+00
    0.13917E+02   -0.15068E+02    0.13205E+02    0.11208E+01
    0.93632E+02   -0.19561E+03    0.13920E+02    0.11437E+01
    0.82142E+02   -0.30817E+02    0.91994E+01    0.96376E+00
   -0.66044E+02   -0.18555E+03    0.13975E+02    0.11453E+01
    0.59832E+03   -0.27444E+03    0.13993E+02    0.11459E+01
    0.76389E+02   -0.31193E+02    0.86744E+01    0.93824E+00
    0.76011E+02   -0.17438E+02    0.80759E+01    0.90719E+00
    0.13313E+03   -0.63191E+02    0.13330E+02    0.11248E+01
   -0.12602E+03   -0.86319E+02    0.13966E+02    0.11451E+01
    0.13901E+03   -0.17192E+02    0.13771E+02    0.11390E+01
    0.67524E+02   -0.83219E+02    0.13260E+02    0.11225E+01
   -0.14210E+02   -0.47295E+02    0.13182E+02    0.11200E+01
    0.18018E+03   -0.37987E+02    0.13780E+02    0.11393E+01
    0.52602E+02   -0.23164E+02    0.70947E+01    0.85093E+00
    0.22440E+03   -0.17181E+03    0.13951E+02    0.11446E+01
    0.92505E+02   -0.20311E+02    0.10238E+02    0.10102E+01
    0.26135E+02   -0.35111E+02    0.10734E+02    0.10308E+01
    0.69792E+02   -0.19194E+02    0.69056E+01    0.83920E+00
    0.58679E+03   -0.98964E+02    0.13993E+02    0.11459E+01
    0.14674E+03   -0.20318E+02    0.13700E+02    0.11367E+01
   -0.13271E+03   -0.77175E+02    0.13970E+02    0.11452E+01
   -0.35642E+02   -0.64084E+01    0.13837E+02    0.11410E+01
    0.56974E+03   -0.84470E+02    0.13994E+02    0.11459E+01
   -0.43740E+01   -0.23282E+02    0.12505E+02    0.10971E+01
    0.13625E+03   -0.73943E+01    0.13891E+02    0.11427E+01
    0.51953E+02   -0.36362E+02    0.95234E+01    0.97879E+00
    0.23495E+02   -0.82631E+02    0.13446E+02    0.11286E+01
   -0.36329E+03   -0.95945E+02    0.14004E+02    0.11463E+01
    0.35857E+02   -0.15755E+02    0.12192E+02    0.10861E+01
    0.10854E+03   -0.18743E+03    0.13912E+02    0.11434E+01
    0.18137E+03   -0.44196E+02    0.13762E+02    0.11387E+01
    0.99807E+02   -0.20962E+02    0.11931E+02    0.10767E+01
    0.65523E+02   -0.18649E+03    0.13925E+02    0.11438E+01
    0.12842E+03   -0.59928E+02    0.13221E+02    0.11213E+01
   -0.51916E+02   -0.71603E+02    0.13808E+02    0.11401E+01
    0.91257E+02   -0.20392E+02    0.99611E+01    0.99831E+00
    0.62029E+02   -0.36347E+02    0.95966E+01    0.98212E+00
    0.62503E+03   -0.27743E+03    0.13993E+02    0.11459E+01
   -0.36515E+02   -0.11525E+03    0.13875E+02    0.11422E+01
    0.17399E+03   -0.12992E+02    0.13856E+02    0.11416E+01
    0.24436E+02   -0.33004E+02    0.10738E+02    0.10309E+01
