    0.14628E+03   -0.17277E+02    0.12927E+04    0.31115E+01
    0.28526E+03   -0.29233E+02    0.13967E+04    0.31451E+01
    0.43583E+02   -0.29559E+02    0.18334E+03    0.22633E+01
   -0.24366E+02   -0.82781E+02    0.13874E+04    0.31422E+01
    0.26213E+03   -0.23754E+03    0.13953E+04    0.31447E+01
   -0.14977E+02   -0.89177E+01    0.13666E+04    0.31357E+01
    0.85976E+02   -0.71599E+02    0.13678E+04    0.31360E+01
    0.44786E+03   -0.43059E+02    0.13973E+04    0.31453E+01
    0.29302E+03   -0.26329E+02    0.13961E+04    0.31449E+01
    0.68818E+02   -0.20223E+02    0.63301E+01    0.80141E+00
    0.26092E+03   -0.21790E+03    0.13952E+04    0.31446E+01
    0.14921E+03   -0.52797E+02    0.13374E+04    0.31263E+01
    0.80814E+02   -0.70256E+02    0.13640E+04    0.31348E+01
   -0.10361E+02   -0.45187E+02    0.13298E+04    0.31238E+01
    0.68886E+02   -0.17031E+02    0.70198E+01    0.84632E+00
    0.17073E+03   -0.14204E+02    0.13701E+04    0.31368E+01
    0.15022E+03   -0.58189E+02    0.13411E+04    0.31275E+01
    0.18148E+02   -0.42030E+02    0.12949E+04    0.31122E+01
   -0.50510E+03   -0.59006E+02    0.13993E+04    0.31459E+01
    0.36019E+03   -0.33392E+03    0.13940E+04    0.31443E+01
    0.81229E+02   -0.21037E+02    0.40446E+02    0.16069E+01
    0.73613E+02   -0.35092E+02    0.13484E+04    0.31298E+01
    0.38137E+03   -0.31494E+03    0.13948E+04    0.31445E+01
    0.27581E+03   -0.86073E+02    0.13940E+04    0.31443E+01
    0.12052E+03   -0.24594E+03    0.13932E+04    0.31440E+01
   -0.14668E+02   -0.54436E+01    0.13439E+04    0.31284E+01
   -0.50617E+03   -0.17648E+03    0.13990E+04    0.31458E+01
    0.18631E+03   -0.27696E+03    0.13963E+04    0.31450E+01
    0.82904E+02   -0.20899E+02    0.28675E+02    0.14575E+01
    0.99277E+02   -0.59275E+02    0.13451E+04    0.31288E+01
   -0.15376E+02   -0.77725E+01    0.13602E+04    0.31336E+01
   -0.15415E+03   -0.82058E+02    0.13989E+04    0.31458E+01
   -0.64918E+02   -0.24479E+02    0.13914E+04    0.31434E+01
    0.74087E+02   -0.81280E+02    0.13694E+04    0.31365E+01
    0.26624E+03   -0.79662E+02    0.13941E+04    0.31443E+01
    0.73627E+02   -0.37902E+02    0.13521E+04    0.31310E+01
    0.94849E+02   -0.19051E+02    0.31576E+03    0.24994E+01
