485
113	6	15	9	12	21.3116	0.07279566054291088
114	7	16	10	13	29.977464	0.09612075868385805
115	8	17	11	14	26.525214	0.08700230071873812
116	9	18	12	15	28.212421	0.09148457144546679
117	10	19	13	16	24.49153	0.08152847999584262
118	11	20	14	17	28.697910999999998	0.09276502089764369
119	12	21	15	18	28.230504	0.09153233706115928
120	13	22	16	19	32.005532	0.10138586256469564
121	14	23	17	20	28.171791	0.09137722800494165
122	15	24	18	21	33.137581	0.10429774811025604
123	16	25	19	22	31.774417	0.10078905397233895
124	17	26	20	23	35.223447	0.10961544937457844
125	18	27	21	24	28.713800000000003	0.0928068589477283
126	19	28	22	25	20.11026	0.0694349313614938
127	20	29	23	26	13.438084333333332	0.04999785935752442
128	21	30	24	27	14.039407333333333	0.051813004536815095
129	22	31	25	28	15.721005666666668	0.056815007492149856
130	23	32	26	29	19.600872000000003	0.06799877769234612
131	24	33	27	30	17.254729	0.06129104042374599
132	25	34	28	31	11.525268	0.044119072831835054
133	26	35	29	32	6.827132333333333	0.028798374131491958
134	27	36	30	33	6.455932000000001	0.02751624300761738
135	28	37	31	34	7.461867666666667	0.03096138656916749
136	29	38	32	35	8.141035666666667	0.033238374396247855
137	30	39	33	36	6.591900333333333	0.027987425968288755
138	31	40	34	37	6.223744666666667	0.026707337017022183
139	32	41	35	38	5.372359333333334	0.023691154148049374
140	33	42	36	39	4.486533	0.02045679537433942
141	34	43	37	40	4.5744617000000005	0.020782809975891575
142	35	44	38	41	5.012400700000001	0.02238978891149764
143	36	45	39	42	5.154543200000001	0.02290568356203935
144	37	46	40	43	5.106089	0.02273012285871173
145	38	47	41	44	4.4954051	0.020489743962514368
146	39	48	42	45	3.8651846666666665	0.018117472558073482
147	40	49	43	46	2.8467656	0.014122089217106615
148	41	50	44	47	3.4741890333333334	0.0166098730296682
149	42	51	45	48	5.558943666666666	0.02435931067226504
150	43	52	46	49	11.618701333333334	0.044410221618176336
151	44	53	47	50	13.909330333333333	0.05142159820226017
152	45	54	48	51	9.360023666666667	0.03723955326188239
153	46	55	49	52	5.079339999999999	0.022633072891596686
154	47	56	50	53	6.563115999999999	0.02788782863246558
155	48	57	51	54	9.297197	0.037035799547126096
156	49	58	52	55	17.501426	0.06200396447759748
157	1	13	5	9	6.887827	0.02900676881208466
158	2	14	6	10	6.678157000000001	0.028285403743533527
159	3	15	7	11	8.514127	0.03447410159189455
160	4	16	8	12	12.320922	0.04658482030169721
161	5	17	9	13	14.829423666666665	0.0541760248268377
162	6	18	10	14	15.444167333333333	0.0559986406452852
163	7	19	11	15	15.163459333333332	0.05516808784864998
164	8	20	12	16	12.353232333333334	0.04668431510221377
165	9	21	13	17	12.311091999999999	0.04655454070777904
166	10	22	14	18	10.766117999999999	0.0417368602182536
167	11	23	15	19	11.249558	0.04325736092891785
168	12	24	16	20	15.399643666666668	0.05586709294642809
169	13	25	17	21	17.332865333333334	0.06151704804295789
170	14	26	18	22	18.152934000000002	0.06387787845316567
171	15	27	19	23	17.895069666666664	0.06313770628422401
172	16	28	20	24	13.083686999999998	0.04892104925881776
173	17	29	21	25	11.646014333333333	0.04449524989972252
174	18	30	22	26	8.661295666666668	0.03495876449497814
175	19	31	23	27	7.348753333333333	0.03057850266314392
176	20	32	24	28	7.767858666666667	0.03199181353040242
177	21	33	25	29	7.875194333333333	0.03235147280352484
178	22	34	26	30	8.308383666666668	0.0337939232939287
179	23	35	27	31	7.890468666666667	0.032402579782980764
180	24	36	28	32	5.363674666666666	0.023659950698057455
181	25	37	29	33	3.809456	0.017904387745570554
182	26	38	30	34	3.0935494	0.015111641360321226
183	27	39	31	35	2.9085425000000003	0.014371244209661016
184	28	40	32	36	3.1626348	0.015385995849561632
185	29	41	33	37	3.0754238000000003	0.015039473058379771
186	30	42	34	38	2.4685585999999997	0.012573792656068316
187	31	43	35	39	2.2517069000000003	0.011666393489321497
188	32	44	36	40	2.2282817	0.011567426232017003
189	33	45	37	41	2.3583847000000002	0.01211471108682697
190	34	46	38	42	2.4749223000000002	0.01260019193529247
191	35	47	39	43	2.0758004	0.010918389882488272
192	36	48	40	44	2.1211916	0.011112493811361302
193	37	49	41	45	1.5928869	0.008799844876359153
194	38	50	42	46	1.1252273000000002	0.006629948603149173
195	39	51	43	47	1.3935389	0.007891735734551403
196	40	52	44	48	1.9754974	0.010486643500457967
197	41	53	45	49	3.503105	0.016722405985069168
198	42	54	46	50	3.0295843333333337	0.014856606837619584
199	43	55	47	51	2.3482086666666664	0.01207211064891641
200	44	56	48	52	2.301102333333333	0.01187445820594373
201	46	58	50	54	2.9600343333333337	0.014578168875137099
202	1	16	6	11	5.4077269999999995	0.023818131534618994
203	2	17	7	12	6.881923666666666	0.02898651475043129
204	3	18	8	13	8.563991666666666	0.03463849094348226
205	4	19	9	14	7.356395000000001	0.030604403391904126
206	5	20	10	15	6.714722	0.028411503589203642
207	6	21	11	16	5.809721333333333	0.025250842480067835
208	7	22	12	17	5.738407333333333	0.024998055459932667
209	8	23	13	18	4.817374366666667	0.02167751261386148
210	9	24	14	19	5.227171733333333	0.023168262055711465
211	10	25	15	20	5.423657666666667	0.023875275663305325
212	11	26	16	21	7.061214333333333	0.029600231215286644
213	12	27	17	22	8.404785333333333	0.034113007013664175
214	13	28	18	23	9.376515999999999	0.0372929976279034
215	14	29	19	24	7.392430000000001	0.030726473620836033
216	15	30	20	25	6.4733176666666665	0.027576592890644007
217	16	31	21	26	5.1314554999999995	0.022822069849777804
218	17	32	22	27	4.9927907	0.02231840461377021
219	18	33	23	28	4.3196194000000006	0.0198346398664429
220	19	34	24	29	4.3899437	0.020097301010599044
221	20	35	25	30	3.773968	0.017768394473199643
222	21	36	26	31	3.8986406000000002	0.018245121243274414
223	22	37	27	32	3.6662824	0.017354269972291947
224	23	38	28	33	2.5554223	0.012933066060015732
225	24	39	29	34	1.5954509	0.008811382238683862
226	25	40	30	35	1.5853305	0.008765822905527508
227	26	41	31	36	1.2280167	0.007119294915208439
228	27	42	32	37	1.0044941	0.006044417480529636
229	28	43	33	38	1.2272532	0.007115688879914374
230	29	44	34	39	1.4174648	0.008001939879233337
231	30	45	35	40	1.1298854	0.006652298499317757
232	31	46	36	41	1.149923	0.006748246686125987
233	32	47	37	42	1.3030150000000003	0.007471535837559536
234	33	48	38	43	1.1307747	0.006656563480717028
235	34	49	39	44	0.880301	0.005428285246800538
236	35	50	40	45	0.9014624	0.0055343520468302265
237	36	51	41	46	0.7177576999999999	0.004596661579141948
238	37	52	42	47	0.6820526666666666	0.004409509225584356
239	38	53	43	48	0.8256213333333333	0.005151987899570204
240	39	54	44	49	0.8917979333333333	0.00548596897922885
241	40	55	45	50	0.7814233666666668	0.004926171445542572
242	41	56	46	51	0.985332	0.005950318186251609
243	42	57	47	52	0.8623256666666668	0.005337816319571357
244	43	58	48	53	1.0456530000000002	0.00624542291393421
245	1	19	7	13	4.514721	0.02056143636616193
246	2	20	8	14	3.3732126666666664	0.01621552675975926
247	3	21	9	15	3.0181103333333335	0.014810753889272442
248	4	22	10	16	2.560306333333333	0.012953198839900397
249	5	23	11	17	2.6021400000000003	0.013125354084588514
250	6	24	12	18	2.5182599999999997	0.012779642187790425
251	7	25	13	19	2.345702966666667	0.012061615665651665
252	8	26	14	20	2.641045666666667	0.0132849999659196
253	9	27	15	21	2.716817333333333	0.013594679316166449
254	10	28	16	22	2.6707435999999998	0.013406569348568487
255	11	29	17	23	2.9298877	0.014457103585945194
256	12	30	18	24	4.0917393	0.01897797281566553
257	13	31	19	25	4.4579378	0.020350518155747913
258	14	32	20	26	3.3366016	0.016072010389548703
259	15	33	21	27	2.9439175666666664	0.014513474441620208
260	16	34	22	28	2.507518	0.012735216064337753
261	17	35	23	29	2.5940130999999997	0.013091950403874472
262	18	36	24	30	2.3468096999999997	0.01206625141195664
263	19	37	25	31	2.1040136	0.011039127900553055
264	20	38	26	32	2.0477790000000002	0.010798171201051969
265	21	39	27	33	1.6344176	0.008986303499238976
266	22	40	28	34	1.0503983	0.0062685020076410514
267	23	41	29	35	0.7471747	0.004749558817552963
268	24	42	30	36	0.6517772	0.004249390762562522
269	25	43	31	37	0.6362745999999999	0.004166870488007815
270	26	44	32	38	0.5200184	0.0035353049094961086
271	27	45	33	39	0.52491535	0.0035624017852996133
272	28	46	34	40	0.6318654	0.0041433325718542606
273	29	47	35	41	0.6657436999999999	0.004323423214637776
274	30	48	36	42	0.6322226	0.004145240566313162
275	31	49	37	43	0.6311157000000001	0.004139327376558451
276	32	50	38	44	0.6073594	0.004011948266768774
277	33	51	39	45	0.4856487	0.0033437598391984303
278	34	52	40	46	0.446986	0.0031252527560408708
279	35	53	41	47	0.41646466666666665	0.0029502784488866485
280	36	54	42	48	0.3166653333333333	0.0023601501323116743
281	37	55	43	49	0.35176399999999997	0.0025711560527839974
282	38	56	44	50	0.41948966666666665	0.0029677238831543966
283	39	57	45	51	0.43683396666666663	0.0030673060200243044
284	40	58	46	52	0.424079	0.0029941465303176583
285	1	22	8	15	1.419588	0.008011702734157399
286	2	23	9	16	1.2183746666666666	0.007073724662085093
287	3	24	10	17	1.4001253333333334	0.007922107986616616
288	4	25	11	18	1.2056223	0.0070133514728137015
289	5	26	12	19	1.176492	0.006874993771908146
290	6	27	13	20	1.063317	0.006331235407499487
291	7	28	14	21	0.944741	0.005749855723291838
292	8	29	15	22	0.993943	0.005992645790074102
293	9	30	16	23	1.286845	0.007395916065860477
294	10	31	17	24	1.3724996333333332	0.007794537549380579
295	11	32	18	25	1.7527831999999999	0.009513002719016296
296	12	33	19	26	2.0903573	0.01098072366954838
297	13	34	20	27	2.0723333	0.010903531558167225
298	14	35	21	28	1.658951	0.009096036669414503
299	15	36	22	29	1.50546565	0.008404366348172489
300	16	37	23	30	1.2772334	0.007350883567501577
301	17	38	24	31	1.3854829999999998	0.007854551071234474
302	18	39	25	32	1.1313216499999998	0.006659186281744517
303	19	40	26	33	1.0566377	0.00629881837605835
304	20	41	27	34	0.8096946666666667	0.005070879887466802
305	21	42	28	35	0.4894484	0.003365056488290903
306	22	43	29	36	0.34593434999999995	0.0025363901367003077
307	23	44	30	37	0.3467426	0.002541216692179077
308	24	45	31	38	0.34023349999999997	0.002502287155650269
309	25	46	32	39	0.33022070000000003	0.002442131602868654
310	26	47	33	40	0.2773367	0.002118469411567704
311	27	48	34	41	0.28178166666666665	0.0021460882242922493
312	28	49	35	42	0.32689559999999995	0.0024220804473023875
313	29	50	36	43	0.37467229999999996	0.0027067590703617455
314	30	51	37	44	0.3742289999999999	0.002704149875112105
315	31	52	38	45	0.349672	0.0025586925017806097
316	34	55	41	48	0.2079710333333333	0.0016756724620806478
317	35	56	42	49	0.2237062999999999	0.001778250752018938
318	36	57	43	50	0.24272799999999994	0.0019004875466111823
319	37	58	44	51	0.26322596666666664	0.0020302400901799343
320	1	25	9	17	0.7278186666666666	0.004649082674962072
321	2	26	10	18	0.6701026666666667	0.004346469687860236
322	3	27	11	19	0.5491273333333333	0.0036956985884385937
323	4	28	12	20	0.3802943333333333	0.0027398001154477023
324	5	29	13	21	0.315385	0.002352373558050448
325	6	30	14	22	0.4063093333333333	0.0028915386858608763
326	7	31	15	23	0.5210093	0.003540791777783177
327	8	32	16	24	0.6662996666666666	0.004326364241721384
328	9	33	17	25	0.7462150333333333	0.004744588702595153
329	10	34	18	26	0.8317726666666666	0.005183236261784816
330	11	35	19	27	0.9201507	0.005627639591814372
331	12	36	20	28	1.0463224	0.00624867976125775
332	13	37	21	29	1.0773236	0.006399092277808172
333	14	38	22	30	0.8223905	0.005135558208379182
334	15	39	23	31	0.7095087	0.004553579800148219
335	16	40	24	32	0.6677554	0.00433406282170186
336	17	41	25	33	0.65874915	0.0042863834593903595
337	18	42	26	34	0.5823837	0.003877030265181635
338	19	43	27	35	0.4641084	0.0032224373369286493
339	20	44	28	36	0.283344	0.0021557765556339515
340	21	45	29	37	0.19434699999999994	0.0015856907173360617
341	22	46	30	38	0.1933453	0.0015790295653443634
342	23	47	31	39	0.195661	0.001594418977701248
343	24	48	32	40	0.18295969999999995	0.0015095822878992248
344	25	49	33	41	0.1879586	0.0015430980853654778
345	26	50	34	42	0.1795434	0.001486579679947129
346	27	51	35	43	0.17214069999999998	0.0014364544850020268
347	28	52	36	44	0.21062869999999995	0.0016930960617910437
348	31	55	39	47	0.16652699999999998	0.0013981765475274996
349	32	56	40	48	0.17708266666666664	0.0014699608359344818
350	33	57	41	49	0.16009036666666665	0.001353991377667694
351	34	58	42	50	0.1527606	0.0013032716267170625
352	1	28	10	19	0.23395566666666665	0.0018443443846960568
353	2	29	11	20	0.17838866666666664	0.0014787863493602004
354	3	30	12	21	0.174896	0.0014551569859438123
355	4	31	13	22	0.1812783	0.0014982711398451075
356	5	32	14	23	0.2153837	0.0017241685582638103
357	6	33	15	24	0.2735023	0.0020945783927211656
358	7	34	16	25	0.3631673333333333	0.0026388549678690587
359	8	35	17	26	0.3915369666666666	0.002805604130465064
360	9	36	18	27	0.4639076666666666	0.003221301894418266
361	10	37	19	28	0.48161496666666664	0.0033211176447259967
362	11	38	20	29	0.49927530000000003	0.0034199931953795334
363	12	39	21	30	0.5135099999999999	0.0034992178429316015
364	13	40	22	31	0.49698069999999994	0.003407183446181323
365	14	41	23	32	0.39801299999999995	0.002843349521857058
366	15	42	24	33	0.3890887	0.0027913044026473314
367	16	43	25	34	0.3403525	0.002503000100848293
368	17	44	26	35	0.37599194999999996	0.0027145229423938774
369	18	45	27	36	0.28634469999999995	0.002174356772663128
370	19	46	28	37	0.17833169999999998	0.0014784016379862147
371	20	47	29	38	0.1262996333333333	0.0011161910141824134
372	21	48	30	39	0.1221328333333333	0.0010860993797280217
373	22	49	31	40	0.1190096	0.0010634193621581955
374	23	50	32	41	0.12344099999999995	0.0010955668482410367
375	24	51	33	42	0.12341169999999996	0.0010953550024618368
376	25	52	34	43	0.1374752999999999	0.001196011892740164
377	26	53	35	44	0.1119597	0.0010118129127855275
378	27	54	36	45	0.114845	0.0010330045515291025
379	28	55	37	46	0.14220533333333335	0.0012294290599365028
380	29	56	38	47	0.1516933	0.001295849041394548
381	31	58	40	49	0.12446969999999995	0.0011029986978730655
382	1	31	11	21	0.11927866666666664	0.0010653775516871128
383	2	32	12	22	0.11517566666666665	0.001035426851770688
384	3	33	13	23	0.1202137	0.001072176102914178
385	4	34	14	24	0.1361553	0.001186648446378339
386	5	35	15	25	0.15169870000000002	0.0012958866202483128
387	6	36	16	26	0.1911323	0.001564290708254672
388	7	37	17	27	0.22315836666666666	0.001774701765325056
389	8	38	18	28	0.2697767	0.002071305735520725
390	9	39	19	29	0.2751182999999999	0.0021046547334232944
391	10	40	20	30	0.24557066666666666	0.001918599479204369
392	11	41	21	31	0.2423566333333333	0.0018981185039789567
393	12	42	22	32	0.25583999999999996	0.001983710432959637
394	13	43	23	33	0.2605967	0.0020137044901046446
395	14	44	24	34	0.23577900000000002	0.0018560454353618767
396	15	45	25	35	0.21851779999999998	0.0017445793649049856
397	16	46	26	36	0.2081956499999999	0.0016771466335226257
398	17	47	27	37	0.18964999999999999	0.0015544007219499213
399	18	48	28	38	0.1221457	0.0010861925896474452
400	19	49	29	39	0.09048	0.0008506267136944803
401	20	50	30	40	0.08679629999999999	0.000822306508313317
402	21	51	31	41	0.0849896333333333	0.0008083358226596399
403	22	52	32	42	0.08584533333333325	0.0008149596155428574
404	23	53	33	43	0.08904970000000001	0.0008396564622339067
405	25	55	35	45	0.09778300000000001	0.0009061518777968659
406	26	56	36	46	0.09508703333333329	0.0008857469086493988
407	28	58	38	48	0.10197529999999996	0.0009376767040856672
408	1	34	12	23	0.089792	0.0008453538695336752
409	2	35	13	24	0.0846273	0.0008055273564219082
410	3	36	14	25	0.09243885	0.0008655989225809261
411	4	37	15	26	0.09918869999999999	0.0009167497263350107
412	5	38	16	27	0.1140573	0.0010272290338465004
413	6	39	17	28	0.1301803	0.0011440510869405853
414	7	40	18	29	0.15597036666666664	0.0013255365198496063
415	8	41	19	30	0.1564640333333333	0.0013289533181077566
416	9	42	20	31	0.14652966666666667	0.0012598000334272615
417	10	43	21	32	0.13683063333333328	0.0011914410288588453
418	11	44	22	33	0.13669730000000002	0.001190495161199461
419	12	45	23	34	0.1487126333333333	0.001275068301704443
420	13	46	24	35	0.1647303	0.0013858752184008997
421	14	47	25	36	0.13966465	0.0012115054705562245
422	15	48	26	37	0.1381633	0.0012008856215591762
423	16	49	27	38	0.11418729999999999	0.0010281827186922733
424	17	50	28	39	0.09102029999999994	0.0008547623726790713
425	18	51	29	40	0.0683353	0.0006767509650349419
426	19	52	30	41	0.06760636666666664	0.0006708643484806802
427	21	54	32	43	0.065133	0.0006508015939686329
428	22	55	33	44	0.071144	0.0006993256208673327
429	24	57	35	46	0.06079629999999995	0.0006152781861749997
430	25	58	36	47	0.0695696333333333	0.0006866925792278629
431	2	38	14	26	0.06746484999999999	0.0006697201477673259
432	3	39	15	27	0.06960529999999995	0.00068697935847485
433	4	40	16	28	0.0794797	0.0007653815846678813
434	5	41	17	29	0.08421769999999995	0.0008023498378688426
435	6	42	18	30	0.0935930333333333	0.0008743931918695973
436	7	43	19	31	0.0981993333333333	0.0009092936224517165
437	8	44	20	32	0.09623236666666665	0.000894428525771777
438	9	45	21	33	0.0924473333333333	0.0008656636350843434
439	10	46	22	34	0.0868186333333333	0.000822478869270348
440	11	47	23	35	0.08762529999999999	0.0008286989542579971
441	12	48	24	36	0.10032133333333329	0.0009252686221801517
442	13	49	25	37	0.10066639999999996	0.0009278604279569886
443	14	50	26	38	0.0946706	0.000882585551420972
444	15	51	27	39	0.0838223	0.0007992797589683895
445	16	52	28	40	0.06373666666666665	0.000639413022159413
446	17	53	29	41	0.0582317	0.0005940505962515923
447	18	54	30	42	0.056550699999999954	0.0005800428358408624
448	19	55	31	43	0.0615113666666666	0.0006211670647214029
449	2	41	15	28	0.05612099999999995	0.0005764498352438827
450	3	42	16	29	0.0623843	0.0006283388766635181
451	4	43	17	30	0.0624623	0.0006289787972947218
452	5	44	18	31	0.0646293	0.0006466986575197348
453	6	45	19	32	0.0682943	0.000676420173048632
454	7	46	20	33	0.0670693333333333	0.0006665199247516988
455	9	48	22	35	0.0636587	0.000638775766727913
456	10	49	23	36	0.05970196666666665	0.0006062409360153667
457	11	50	24	37	0.06406433333333325	0.0006420896070515326
458	12	51	25	38	0.06766435	0.0006713330312340217
459	13	52	26	39	0.0732033333333333	0.000715772271586895
460	16	55	29	42	0.0448137	0.00047990996149186946
461	18	57	31	44	0.03351136666666665	0.0003787368779637844
462	19	58	32	45	0.048819299999999996	0.0005145747952663444
463	2	44	16	30	0.048088999999999896	0.0005082952709003676
464	3	45	17	31	0.05039899999999995	0.0005280988451840034
465	4	46	18	32	0.0511263	0.0005342988512586786
466	5	47	19	33	0.0504937	0.0005289070675858278
467	7	49	21	35	0.0495406333333333	0.0005207601477878352
468	8	50	22	36	0.0488423333333333	0.0005147725641473938
469	9	51	23	37	0.047643	0.0005044516292078962
470	10	52	24	38	0.0488173333333333	0.0005145579082653092
471	13	55	27	41	0.0504633333333333	0.0005286479322134679
472	14	56	28	42	0.043207999999999996	0.0004658547572939072
473	15	57	29	43	0.039418999999999996	0.0004322951331852926
474	16	58	30	44	0.0401666333333333	0.0004389627121563597
475	3	48	18	33	0.03909799999999995	0.00042942520070550803
476	6	51	21	36	0.0407533	0.0004441786435240856
477	10	55	25	40	0.03863966666666665	0.00042531983912212634
478	11	56	26	41	0.04206436666666665	0.00045578516892198464
479	12	57	27	42	0.0407916333333333	0.0004445189708476332
480	13	58	28	43	0.038162299999999996	0.00042103438366826863
481	8	56	24	40	0.03436499999999995	0.00038657773756175287
482	9	57	25	41	0.033800666666666646	0.00038139828091159517
483	10	58	26	42	0.0342240333333333	0.0003852854312613804
484	6	57	23	40	0.0326443	0.00037073462785511415
485	7	58	24	41	0.030842	0.00035397314536505067
