    0.14628E+03   -0.17277E+02    0.71832E+02    0.18563E+01
    0.28526E+03   -0.29233E+02    0.69327E+02    0.18409E+01
    0.43583E+02   -0.29559E+02    0.22787E+02    0.13577E+01
   -0.24366E+02   -0.82781E+02    0.15265E+02    0.11837E+01
    0.26213E+03   -0.23754E+03    0.58147E+02    0.17645E+01
   -0.14977E+02   -0.89177E+01    0.25223E+02    0.14018E+01
    0.85976E+02   -0.71599E+02    0.38099E+02    0.15809E+01
    0.44786E+03   -0.43059E+02    0.68825E+02    0.18377E+01
    0.29302E+03   -0.26329E+02    0.69283E+02    0.18406E+01
    0.68818E+02   -0.20223E+02    0.22053E+01    0.34346E+00
    0.26092E+03   -0.21790E+03    0.58736E+02    0.17689E+01
    0.14921E+03   -0.52797E+02    0.61132E+02    0.17863E+01
    0.80814E+02   -0.70256E+02    0.36257E+02    0.15594E+01
   -0.10361E+02   -0.45187E+02    0.95151E+01    0.97841E+00
    0.68886E+02   -0.17031E+02    0.22460E+01    0.35141E+00
    0.17073E+03   -0.14204E+02    0.71630E+02    0.18551E+01
    0.15022E+03   -0.58189E+02    0.60754E+02    0.17836E+01
    0.18148E+02   -0.42030E+02    0.13408E+02    0.11274E+01
   -0.50510E+03   -0.59006E+02    0.19899E+02    0.12988E+01
    0.36019E+03   -0.33392E+03    0.63209E+02    0.18008E+01
    0.81229E+02   -0.21037E+02    0.27899E+01    0.44559E+00
    0.73613E+02   -0.35092E+02    0.89258E+01    0.95065E+00
    0.38137E+03   -0.31494E+03    0.64648E+02    0.18106E+01
    0.27581E+03   -0.86073E+02    0.67025E+02    0.18262E+01
    0.12052E+03   -0.24594E+03    0.43160E+02    0.16351E+01
   -0.14668E+02   -0.54436E+01    0.31330E+02    0.14960E+01
   -0.50617E+03   -0.17648E+03    0.20014E+02    0.13013E+01
    0.18631E+03   -0.27696E+03    0.50076E+02    0.16996E+01
    0.82904E+02   -0.20899E+02    0.30662E+01    0.48660E+00
    0.99277E+02   -0.59275E+02    0.36050E+02    0.15569E+01
   -0.15376E+02   -0.77725E+01    0.26497E+02    0.14232E+01
   -0.15415E+03   -0.82058E+02    0.16594E+02    0.12199E+01
   -0.64918E+02   -0.24479E+02    0.12619E+02    0.11010E+01
    0.74087E+02   -0.81280E+02    0.38464E+02    0.15851E+01
    0.26624E+03   -0.79662E+02    0.67319E+02    0.18281E+01
    0.73627E+02   -0.37902E+02    0.11574E+02    0.10635E+01
    0.94849E+02   -0.19051E+02    0.84461E+01    0.92665E+00
    0.79168E+02   -0.18320E+03    0.39672E+02    0.15985E+01
   -0.35294E+02   -0.10374E+03    0.17305E+02    0.12382E+01
   -0.14388E+03   -0.75532E+02    0.16132E+02    0.12077E+01
    0.53950E+02   -0.22302E+02    0.65012E+01    0.81299E+00
    0.14852E+02   -0.14488E+02    0.67451E+01    0.82899E+00
    0.65868E+02   -0.17455E+02    0.23435E+01    0.36987E+00
    0.62664E+02   -0.22335E+02    0.32399E+01    0.51054E+00
    0.62929E+02   -0.20827E+02    0.28096E+01    0.44864E+00
    0.40536E+02   -0.16334E+02    0.21250E+02    0.13274E+01
    0.13917E+02   -0.15068E+02    0.57208E+01    0.75746E+00
    0.93632E+02   -0.19561E+03    0.41744E+02    0.16206E+01
    0.82142E+02   -0.30817E+02    0.61614E+01    0.78968E+00
   -0.66044E+02   -0.18555E+03    0.22073E+02    0.13439E+01
    0.59832E+03   -0.27444E+03    0.69896E+02    0.18445E+01
    0.76389E+02   -0.31193E+02    0.55760E+01    0.74632E+00
    0.76011E+02   -0.17438E+02    0.22722E+01    0.35645E+00
    0.13313E+03   -0.63191E+02    0.54895E+02    0.17395E+01
   -0.12602E+03   -0.86319E+02    0.16118E+02    0.12073E+01
    0.13901E+03   -0.17192E+02    0.73737E+02    0.18677E+01
    0.67524E+02   -0.83219E+02    0.37138E+02    0.15698E+01
   -0.14210E+02   -0.47295E+02    0.10068E+02    0.10029E+01
    0.18018E+03   -0.37987E+02    0.68869E+02    0.18380E+01
    0.52602E+02   -0.23164E+02    0.80398E+01    0.90525E+00
    0.22440E+03   -0.17181E+03    0.58981E+02    0.17707E+01
    0.92505E+02   -0.20311E+02    0.66410E+01    0.82224E+00
    0.26135E+02   -0.35111E+02    0.17301E+02    0.12381E+01
    0.69792E+02   -0.19194E+02    0.20915E+01    0.32046E+00
    0.58679E+03   -0.98964E+02    0.69694E+02    0.18432E+01
    0.14674E+03   -0.20318E+02    0.70417E+02    0.18477E+01
   -0.13271E+03   -0.77175E+02    0.15931E+02    0.12023E+01
   -0.35642E+02   -0.64084E+01    0.14781E+02    0.11697E+01
    0.56974E+03   -0.84470E+02    0.69515E+02    0.18421E+01
   -0.43740E+01   -0.23282E+02    0.77129E+01    0.88722E+00
    0.13625E+03   -0.73943E+01    0.81904E+02    0.19133E+01
    0.51953E+02   -0.36362E+02    0.17210E+02    0.12358E+01
    0.23495E+02   -0.82631E+02    0.24063E+02    0.13814E+01
   -0.36329E+03   -0.95945E+02    0.19425E+02    0.12884E+01
    0.35857E+02   -0.15755E+02    0.40439E+02    0.16068E+01
    0.10854E+03   -0.18743E+03    0.44427E+02    0.16476E+01
    0.18137E+03   -0.44196E+02    0.67980E+02    0.18324E+01
    0.99807E+02   -0.20962E+02    0.13231E+02    0.11216E+01
    0.65523E+02   -0.18649E+03    0.36802E+02    0.15659E+01
    0.12842E+03   -0.59928E+02    0.52243E+02    0.17180E+01
   -0.51916E+02   -0.71603E+02    0.13795E+02    0.11397E+01
    0.91257E+02   -0.20392E+02    0.57781E+01    0.76178E+00
    0.62029E+02   -0.36347E+02    0.12125E+02    0.10837E+01
    0.62503E+03   -0.27743E+03    0.70056E+02    0.18454E+01
   -0.36515E+02   -0.11525E+03    0.18547E+02    0.12683E+01
    0.17399E+03   -0.12992E+02    0.71653E+02    0.18552E+01
    0.24436E+02   -0.33004E+02    0.14803E+02    0.11703E+01
   -0.50062E+03   -0.82442E+02    0.19908E+02    0.12990E+01
    0.46284E+03   -0.54032E+02    0.68903E+02    0.18382E+01
    0.15184E+03   -0.15799E+02    0.71803E+02    0.18561E+01
    0.15963E+03   -0.24465E+03    0.48351E+02    0.16844E+01
   -0.56579E+02   -0.66355E+02    0.13442E+02    0.11285E+01
   -0.58904E+01   -0.11817E+03    0.22287E+02    0.13480E+01
   -0.14419E+02   -0.67362E+01    0.30324E+02    0.14818E+01
    0.30195E+03   -0.96366E+02    0.66865E+02    0.18252E+01
   -0.59779E+02   -0.22975E+02    0.12541E+02    0.10983E+01
    0.18007E+02   -0.27976E+03    0.31637E+02    0.15002E+01
    0.41373E+02   -0.28288E+02    0.24660E+02    0.13920E+01
    0.99864E+02   -0.22494E+02    0.13309E+02    0.11242E+01
    0.54731E+02   -0.62177E+02    0.31374E+02    0.14966E+01
    0.24052E+02   -0.10477E+03    0.26851E+02    0.14290E+01
    0.14320E+03   -0.25741E+03    0.45598E+02    0.16589E+01
    0.11909E+03   -0.19236E+02    0.68424E+02    0.18352E+01
   -0.38226E+02   -0.53539E+01    0.14373E+02    0.11576E+01
    0.10331E+03   -0.60844E+02    0.39342E+02    0.15949E+01
   -0.18999E+02   -0.14455E+02    0.16427E+02    0.12156E+01
    0.10862E+03   -0.21761E+02    0.30049E+02    0.14778E+01
   -0.52031E+03   -0.20312E+03    0.20061E+02    0.13024E+01
    0.17331E+03   -0.29402E+03    0.47747E+02    0.16789E+01
    0.12223E+03   -0.19063E+02    0.72463E+02    0.18601E+01
    0.80334E+02   -0.22127E+02    0.27845E+01    0.44475E+00
   -0.96580E+01   -0.13927E+02    0.19498E+02    0.12900E+01
    0.84214E+02   -0.21841E+02    0.35075E+01    0.54500E+00
    0.13315E+03   -0.70042E+02    0.55155E+02    0.17416E+01
    0.84144E+02   -0.29776E+03    0.38038E+02    0.15802E+01
   -0.47237E+01   -0.36645E+02    0.76101E+01    0.88139E+00
   -0.43171E+03   -0.12251E+03    0.19821E+02    0.12971E+01
    0.16027E+02   -0.14550E+02    0.72419E+01    0.85985E+00
   -0.26296E+01   -0.22466E+02    0.72429E+01    0.85991E+00
    0.43270E+02   -0.32371E+02    0.23713E+02    0.13750E+01
   -0.59609E+02   -0.15093E+02    0.12688E+02    0.11034E+01
    0.24680E+03   -0.88580E+02    0.66030E+02    0.18197E+01
    0.95836E+02   -0.18274E+02    0.94071E+01    0.97346E+00
    0.93372E+01   -0.26760E+02    0.50995E+01    0.70753E+00
    0.24813E+02   -0.46339E+02    0.18253E+02    0.12613E+01
    0.15436E+03   -0.13910E+02    0.72128E+02    0.18581E+01
    0.12668E+03   -0.15163E+02    0.83458E+02    0.19215E+01
   -0.17849E+02   -0.45193E+02    0.10153E+02    0.10066E+01
    0.41396E+02   -0.26064E+02    0.24369E+02    0.13868E+01
   -0.16001E+02   -0.11527E+03    0.20231E+02    0.13060E+01
    0.31635E+03   -0.44409E+02    0.68820E+02    0.18377E+01
    0.11132E+03   -0.18922E+02    0.45894E+02    0.16618E+01
    0.27507E+03   -0.99603E+02    0.66166E+02    0.18206E+01
   -0.14358E+03   -0.15596E+02    0.14957E+02    0.11749E+01
    0.15395E+03   -0.11288E+02    0.72662E+02    0.18613E+01
    0.16873E+02   -0.15304E+02    0.68452E+01    0.83538E+00
