    0.14628E+03   -0.17277E+02    0.56439E+02    0.17516E+01
    0.28526E+03   -0.29233E+02    0.39345E+02    0.15949E+01
    0.43583E+02   -0.29559E+02    0.25379E+02    0.14045E+01
   -0.24366E+02   -0.82781E+02    0.29804E+02    0.14743E+01
    0.26213E+03   -0.23754E+03    0.35576E+02    0.15512E+01
   -0.14977E+02   -0.89177E+01    0.57714E+02    0.17613E+01
    0.85976E+02   -0.71599E+02    0.24247E+02    0.13847E+01
    0.44786E+03   -0.43059E+02    0.35521E+02    0.15505E+01
    0.29302E+03   -0.26329E+02    0.39031E+02    0.15914E+01
    0.68818E+02   -0.20223E+02    0.25181E+01    0.40107E+00
    0.26092E+03   -0.21790E+03    0.35764E+02    0.15534E+01
    0.14921E+03   -0.52797E+02    0.40492E+02    0.16074E+01
    0.80814E+02   -0.70256E+02    0.23543E+02    0.13719E+01
   -0.10361E+02   -0.45187E+02    0.26645E+02    0.14256E+01
    0.68886E+02   -0.17031E+02    0.27233E+01    0.43510E+00
    0.17073E+03   -0.14204E+02    0.49178E+02    0.16918E+01
    0.15022E+03   -0.58189E+02    0.39270E+02    0.15941E+01
    0.18148E+02   -0.42030E+02    0.28467E+02    0.14543E+01
   -0.50510E+03   -0.59006E+02    0.34701E+02    0.15403E+01
    0.36019E+03   -0.33392E+03    0.35421E+02    0.15493E+01
    0.81229E+02   -0.21037E+02    0.26136E+01    0.41724E+00
    0.73613E+02   -0.35092E+02    0.66410E+01    0.82224E+00
    0.38137E+03   -0.31494E+03    0.35386E+02    0.15488E+01
    0.27581E+03   -0.86073E+02    0.38386E+02    0.15842E+01
    0.12052E+03   -0.24594E+03    0.33949E+02    0.15308E+01
   -0.14668E+02   -0.54436E+01    0.69109E+02    0.18395E+01
   -0.50617E+03   -0.17648E+03    0.34523E+02    0.15381E+01
    0.18631E+03   -0.27696E+03    0.34763E+02    0.15411E+01
    0.82904E+02   -0.20899E+02    0.28667E+01    0.45738E+00
    0.99277E+02   -0.59275E+02    0.22802E+02    0.13580E+01
   -0.15376E+02   -0.77725E+01    0.60208E+02    0.17797E+01
   -0.15415E+03   -0.82058E+02    0.31675E+02    0.15007E+01
   -0.64918E+02   -0.24479E+02    0.31269E+02    0.14951E+01
    0.74087E+02   -0.81280E+02    0.26839E+02    0.14288E+01
    0.26624E+03   -0.79662E+02    0.38777E+02    0.15886E+01
    0.73627E+02   -0.37902E+02    0.82612E+01    0.91704E+00
    0.94849E+02   -0.19051E+02    0.86591E+01    0.93747E+00
    0.79168E+02   -0.18320E+03    0.33123E+02    0.15201E+01
   -0.35294E+02   -0.10374E+03    0.30466E+02    0.14838E+01
   -0.14388E+03   -0.75532E+02    0.31482E+02    0.14981E+01
    0.53950E+02   -0.22302E+02    0.73572E+01    0.86671E+00
    0.14852E+02   -0.14488E+02    0.80910E+01    0.90800E+00
    0.65868E+02   -0.17455E+02    0.29668E+01    0.47229E+00
    0.62664E+02   -0.22335E+02    0.37761E+01    0.57704E+00
    0.62929E+02   -0.20827E+02    0.34265E+01    0.53485E+00
